LUFS-I-InGame,LUFS-M-InGame,name,wwise_path,file_path,LUFS-I,LUFS-M-MAX,音频时长,OutPutBus_BusVolume,OutPutBus_Volume,父级名1,父级音量1,父级MakeUpGain1,父级名2,父级音量2,父级MakeUpGain2,父级名3,父级音量3,父级MakeUpGain3,父级名4,父级音量4,父级MakeUpGain4,父级名5,父级音量5,父级MakeUpGain5,父级名6,父级音量6,父级MakeUpGain6,父级名7,父级音量7,父级MakeUpGain7,父级名8,父级音量8,父级MakeUpGain8,父级名9,父级音量9,父级MakeUpGain9,父级名10,父级音量10,父级MakeUpGain10,父级名11,父级音量11,父级MakeUpGain11,父级名12,父级音量12,父级MakeUpGain12,父级名13,父级音量13,父级MakeUpGain13,父级名14,父级音量14,父级MakeUpGain14,MainMix+MasterAudio
-39.7 ,-34.0 ,SFX_CS20_SC029_pvz,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\Cutscene_Level\Cutscene_17\Cutscene_17\SFX_CS20_SC032\SFX_CS20_SC029_pvz,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\cut_scene\level\17\SFX_CS20_SC029_pvz.wav,-32.7 ,-27.0 ,"{'max': 9.204479217529297, 'min': 9.204479217529297, 'type': 'oneShot'}",0,0,SFX_CS20_SC032,0,0,Cutscene_17,-10,0,Cutscene_17,,,Cutscene_Level,,,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,3
-25.4 ,-21.4 ,SFX_LS_CS20_SC013,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\Cutscene_Level\Cutscene_17\Cutscene_17\SFX_CS20_SC013\SFX_LS_CS20_SC013,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\cut_scene\level\17\SFX_LS_CS20_SC013.wav,-11.4 ,-7.4 ,"{'max': 5.735750198364258, 'min': 5.735750198364258, 'type': 'oneShot'}",0,0,SFX_CS20_SC013,-7,0,Cutscene_17,-10,0,Cutscene_17,,,Cutscene_Level,,,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,3
-17.1 ,-11.3 ,LS_CS20_SC031,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\Cutscene_Level\Cutscene_Level_1_1\Cutscene_Level_1_1\BACKUP\20240105\LS_CS20_SC031_MASTER\LS_CS20_SC031,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\cut_scene\level\1_1\LS_CS20_SC031.wav,-16.1 ,-10.3 ,"{'max': 48.79999923706055, 'min': 48.79999923706055, 'type': 'oneShot'}",0,0,LS_CS20_SC031_MASTER,-4,0,20240105,0,0,BACKUP,0,0,Cutscene_Level_1_1,0,0,Cutscene_Level_1_1,,,Cutscene_Level,,,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,3
-17.9 ,-11.9 ,LS_CS20_SC031_v2,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\Cutscene_Level\Cutscene_Level_1_1\Cutscene_Level_1_1\BACKUP\20240105\LS_CS20_SC031_MASTER\LS_CS20_SC031_v2,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\cut_scene\level\1_1\LS_CS20_SC031_v2.wav,-16.9 ,-10.9 ,"{'max': 47.153289794921875, 'min': 47.153289794921875, 'type': 'oneShot'}",0,0,LS_CS20_SC031_MASTER,-4,0,20240105,0,0,BACKUP,0,0,Cutscene_Level_1_1,0,0,Cutscene_Level_1_1,,,Cutscene_Level,,,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,3
-33.6 ,-24.9 ,LS_CS20_SC028_MASTER,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\Cutscene_Level\Cutscene_Level_1_1\Cutscene_Level_1_1\BACKUP\20240105\LS_CS20_SC028_MASTER\LS_CS20_SC028_MASTER,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\cut_scene\level\1_1\LS_CS20_SC028_MASTER.wav,-18.6 ,-9.9 ,"{'max': 26.043479919433594, 'min': 26.043479919433594, 'type': 'oneShot'}",0,0,LS_CS20_SC028_MASTER,-18,0,20240105,0,0,BACKUP,0,0,Cutscene_Level_1_1,0,0,Cutscene_Level_1_1,,,Cutscene_Level,,,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,3
-34.2 ,-24.9 ,LS_CS20_SC028_MASTER_V2,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\Cutscene_Level\Cutscene_Level_1_1\Cutscene_Level_1_1\BACKUP\20240105\LS_CS20_SC028_MASTER\LS_CS20_SC028_MASTER_V2,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\cut_scene\level\1_1\LS_CS20_SC028_MASTER_V2.wav,-19.2 ,-9.9 ,"{'max': 25.959646224975586, 'min': 25.959646224975586, 'type': 'oneShot'}",0,0,LS_CS20_SC028_MASTER,-18,0,20240105,0,0,BACKUP,0,0,Cutscene_Level_1_1,0,0,Cutscene_Level_1_1,,,Cutscene_Level,,,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,3
-34.1 ,-24.9 ,LS_CS20_SC028_MASTER_V3,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\Cutscene_Level\Cutscene_Level_1_1\Cutscene_Level_1_1\BACKUP\20240105\LS_CS20_SC028_MASTER\LS_CS20_SC028_MASTER_V3,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\LS_CS20_SC028_MASTER_V3.wav,-19.1 ,-9.9 ,"{'max': 25.959646224975586, 'min': 25.959646224975586, 'type': 'oneShot'}",0,0,LS_CS20_SC028_MASTER,-18,0,20240105,0,0,BACKUP,0,0,Cutscene_Level_1_1,0,0,Cutscene_Level_1_1,,,Cutscene_Level,,,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,3
-34.4 ,-24.9 ,LS_CS20_SC028_MASTER_V4,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\Cutscene_Level\Cutscene_Level_1_1\Cutscene_Level_1_1\BACKUP\20240105\LS_CS20_SC028_MASTER\LS_CS20_SC028_MASTER_V4,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\cut_scene\level\1_1\LS_CS20_SC028_MASTER_V4.wav,-19.4 ,-9.9 ,"{'max': 25.959646224975586, 'min': 25.959646224975586, 'type': 'oneShot'}",0,0,LS_CS20_SC028_MASTER,-18,0,20240105,0,0,BACKUP,0,0,Cutscene_Level_1_1,0,0,Cutscene_Level_1_1,,,Cutscene_Level,,,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,3
-36.2 ,-30.9 ,LS_CS20_SC028_MASTER_V5,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\Cutscene_Level\Cutscene_Level_1_1\Cutscene_Level_1_1\BACKUP\20240105\LS_CS20_SC028_MASTER\LS_CS20_SC028_MASTER_V5,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\cut_scene\level\1_1\LS_CS20_SC028_MASTER_V5.wav,-21.2 ,-15.9 ,"{'max': 25.959646224975586, 'min': 25.959646224975586, 'type': 'oneShot'}",0,0,LS_CS20_SC028_MASTER,-18,0,20240105,0,0,BACKUP,0,0,Cutscene_Level_1_1,0,0,Cutscene_Level_1_1,,,Cutscene_Level,,,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,3
-33.5 ,-23.9 ,LS_CS20_SC023_MASTER,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\Cutscene_Level\Cutscene_Level_1_1\Cutscene_Level_1_1\BACKUP\20240105\LS_CS20_SC023_MASTER\LS_CS20_SC023_MASTER,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\cut_scene\level\1_1\LS_CS20_SC023_MASTER.wav,-20.5 ,-10.9 ,"{'max': 17.836353302001953, 'min': 17.836353302001953, 'type': 'oneShot'}",0,0,LS_CS20_SC023_MASTER,-16,0,20240105,0,0,BACKUP,0,0,Cutscene_Level_1_1,0,0,Cutscene_Level_1_1,,,Cutscene_Level,,,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,3
-29.8 ,-20.8 ,LS_CS20_SC023_MASTER_v2,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\Cutscene_Level\Cutscene_Level_1_1\Cutscene_Level_1_1\BACKUP\20240105\LS_CS20_SC023_MASTER\LS_CS20_SC023_MASTER_v2,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\cut_scene\level\1_1\LS_CS20_SC023_MASTER_v2.wav,-16.8 ,-7.8 ,"{'max': 16.711271286010742, 'min': 16.711271286010742, 'type': 'oneShot'}",0,0,LS_CS20_SC023_MASTER,-16,0,20240105,0,0,BACKUP,0,0,Cutscene_Level_1_1,0,0,Cutscene_Level_1_1,,,Cutscene_Level,,,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,3
-29.8 ,-21.7 ,LS_CS10_SC003_V3,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\Cutscene_Level\Cutscene_Level_1_1\Cutscene_Level_1_1\BACKUP\20240105\LS_CS20_SC023_MASTER\LS_CS10_SC003_V3,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\LS_CS10_SC003_V3.wav,-16.8 ,-8.7 ,"{'max': 16.711271286010742, 'min': 16.711271286010742, 'type': 'oneShot'}",0,0,LS_CS20_SC023_MASTER,-16,0,20240105,0,0,BACKUP,0,0,Cutscene_Level_1_1,0,0,Cutscene_Level_1_1,,,Cutscene_Level,,,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,3
-29.7 ,-21.8 ,LS_CS20_SC023_MASTER_V0710,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\Cutscene_Level\Cutscene_Level_1_1\Cutscene_Level_1_1\BACKUP\20240105\LS_CS20_SC023_MASTER\LS_CS20_SC023_MASTER_V0710,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\LS_CS20_SC023_MASTER_V0710.wav,-16.7 ,-8.8 ,"{'max': 16.711271286010742, 'min': 16.711271286010742, 'type': 'oneShot'}",0,0,LS_CS20_SC023_MASTER,-16,0,20240105,0,0,BACKUP,0,0,Cutscene_Level_1_1,0,0,Cutscene_Level_1_1,,,Cutscene_Level,,,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,3
-35.6 ,-29.9 ,LS_CS20_SC033_MASTER,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\Cutscene_Level\Cutscene_Level_1_1\Cutscene_Level_1_1\BACKUP\BlueDragon\LS_CS20_SC033_MASTER\LS_CS20_SC033_MASTER,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\cut_scene\level\1_1\LS_CS20_SC033_MASTER.wav,-20.6 ,-14.9 ,"{'max': 12.936124801635742, 'min': 12.936124801635742, 'type': 'oneShot'}",0,0,LS_CS20_SC033_MASTER,-18,0,BlueDragon,,,BACKUP,0,0,Cutscene_Level_1_1,0,0,Cutscene_Level_1_1,,,Cutscene_Level,,,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,3
-35.6 ,-29.9 ,LS_CS20_SC033_MASTER_v2,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\Cutscene_Level\Cutscene_Level_1_1\Cutscene_Level_1_1\BACKUP\BlueDragon\LS_CS20_SC033_MASTER\LS_CS20_SC033_MASTER_v2,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\cut_scene\level\1_1\LS_CS20_SC033_MASTER_v2.wav,-20.6 ,-14.9 ,"{'max': 12.936124801635742, 'min': 12.936124801635742, 'type': 'oneShot'}",0,0,LS_CS20_SC033_MASTER,-18,0,BlueDragon,,,BACKUP,0,0,Cutscene_Level_1_1,0,0,Cutscene_Level_1_1,,,Cutscene_Level,,,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,3
-36.5 ,-31.1 ,LS_CS20_SC030_MASTER,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\Cutscene_Level\Cutscene_Level_1_1\Cutscene_Level_1_1\BACKUP\BlueDragon\LS_CS20_SC030_MASTER\LS_CS20_SC030_MASTER,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\cut_scene\level\1_1\LS_CS20_SC030_MASTER.wav,-21.5 ,-16.1 ,"{'max': 59.485084533691406, 'min': 59.485084533691406, 'type': 'oneShot'}",0,0,LS_CS20_SC030_MASTER,-18,0,BlueDragon,,,BACKUP,0,0,Cutscene_Level_1_1,0,0,Cutscene_Level_1_1,,,Cutscene_Level,,,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,3
-35.8 ,-30.6 ,LS_CS20_SC030_MASTER_v2,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\Cutscene_Level\Cutscene_Level_1_1\Cutscene_Level_1_1\BACKUP\BlueDragon\LS_CS20_SC030_MASTER\LS_CS20_SC030_MASTER_v2,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\cut_scene\level\1_1\LS_CS20_SC030_MASTER_v2.wav,-20.8 ,-15.6 ,"{'max': 8.75251293182373, 'min': 8.75251293182373, 'type': 'oneShot'}",0,0,LS_CS20_SC030_MASTER,-18,0,BlueDragon,,,BACKUP,0,0,Cutscene_Level_1_1,0,0,Cutscene_Level_1_1,,,Cutscene_Level,,,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,3
-32.8 ,-24.4 ,LS_CS20_SC034_MASTER,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\Cutscene_Level\Cutscene_Level_1_1\Cutscene_Level_1_1\BACKUP\BlueDragon\LS_CS20_SC034_MASTER\LS_CS20_SC034_MASTER,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\cut_scene\level\1_1\LS_CS20_SC034_MASTER.wav,-17.8 ,-9.4 ,"{'max': 24.118938446044922, 'min': 24.118938446044922, 'type': 'oneShot'}",0,0,LS_CS20_SC034_MASTER,-18,0,BlueDragon,,,BACKUP,0,0,Cutscene_Level_1_1,0,0,Cutscene_Level_1_1,,,Cutscene_Level,,,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,3
-32.6 ,-24.4 ,LS_CS20_SC034_MASTER_v2,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\Cutscene_Level\Cutscene_Level_1_1\Cutscene_Level_1_1\BACKUP\BlueDragon\LS_CS20_SC034_MASTER\LS_CS20_SC034_MASTER_v2,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\cut_scene\level\1_1\LS_CS20_SC034_MASTER_v2.wav,-17.6 ,-9.4 ,"{'max': 21.699541091918945, 'min': 21.699541091918945, 'type': 'oneShot'}",0,0,LS_CS20_SC034_MASTER,-18,0,BlueDragon,,,BACKUP,0,0,Cutscene_Level_1_1,0,0,Cutscene_Level_1_1,,,Cutscene_Level,,,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,3
-35.5 ,-31.4 ,LS_CS20_SC032_MASTER,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\Cutscene_Level\Cutscene_Level_1_1\Cutscene_Level_1_1\BACKUP\BlueDragon\LS_CS20_SC032_MASTER\LS_CS20_SC032_MASTER,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\cut_scene\level\1_1\LS_CS20_SC032_MASTER.wav,-20.5 ,-16.4 ,"{'max': 7.957708358764648, 'min': 7.957708358764648, 'type': 'oneShot'}",0,0,LS_CS20_SC032_MASTER,-18,0,BlueDragon,,,BACKUP,0,0,Cutscene_Level_1_1,0,0,Cutscene_Level_1_1,,,Cutscene_Level,,,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,3
-33.5 ,-28.1 ,LS_CS20_SC030_MASTER,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\Cutscene_Level\Cutscene_Level_1_1\Cutscene_Level_1_1\BACKUP\BlueDragon\LS_CS20_SC030_MASTER_01\LS_CS20_SC030_MASTER,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\cut_scene\level\1_1\LS_CS20_SC030_MASTER.wav,-21.5 ,-16.1 ,"{'max': 59.485084533691406, 'min': 59.485084533691406, 'type': 'oneShot'}",0,0,LS_CS20_SC030_MASTER_01,-15,0,BlueDragon,,,BACKUP,0,0,Cutscene_Level_1_1,0,0,Cutscene_Level_1_1,,,Cutscene_Level,,,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,3
-32.8 ,-27.6 ,LS_CS20_SC030_MASTER_v2,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\Cutscene_Level\Cutscene_Level_1_1\Cutscene_Level_1_1\BACKUP\BlueDragon\LS_CS20_SC030_MASTER_01\LS_CS20_SC030_MASTER_v2,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\cut_scene\level\1_1\LS_CS20_SC030_MASTER_v2.wav,-20.8 ,-15.6 ,"{'max': 47.51457977294922, 'min': 47.51457977294922, 'type': 'oneShot'}",0,0,LS_CS20_SC030_MASTER_01,-15,0,BlueDragon,,,BACKUP,0,0,Cutscene_Level_1_1,0,0,Cutscene_Level_1_1,,,Cutscene_Level,,,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,3
-36.5 ,-31.1 ,LS_CS20_SC030_MASTER,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\Cutscene_Level\Cutscene_Level_1_1\Cutscene_Level_1_1\BACKUP\BlueDragon\LS_CS20_SC030_MASTER_03\LS_CS20_SC030_MASTER,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\cut_scene\level\1_1\LS_CS20_SC030_MASTER.wav,-21.5 ,-16.1 ,"{'max': 59.485084533691406, 'min': 59.485084533691406, 'type': 'oneShot'}",0,0,LS_CS20_SC030_MASTER_03,-18,0,BlueDragon,,,BACKUP,0,0,Cutscene_Level_1_1,0,0,Cutscene_Level_1_1,,,Cutscene_Level,,,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,3
-35.8 ,-30.6 ,LS_CS20_SC030_MASTER_v2,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\Cutscene_Level\Cutscene_Level_1_1\Cutscene_Level_1_1\BACKUP\BlueDragon\LS_CS20_SC030_MASTER_03\LS_CS20_SC030_MASTER_v2,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\cut_scene\level\1_1\LS_CS20_SC030_MASTER_v2.wav,-20.8 ,-15.6 ,"{'max': 12.900707244873047, 'min': 12.900707244873047, 'type': 'oneShot'}",0,0,LS_CS20_SC030_MASTER_03,-18,0,BlueDragon,,,BACKUP,0,0,Cutscene_Level_1_1,0,0,Cutscene_Level_1_1,,,Cutscene_Level,,,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,3
-35.5 ,-30.1 ,LS_CS20_SC030_MASTER,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\Cutscene_Level\Cutscene_Level_1_1\Cutscene_Level_1_1\BACKUP\BlueDragon\LS_CS20_SC030_MASTER_02\LS_CS20_SC030_MASTER,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\cut_scene\level\1_1\LS_CS20_SC030_MASTER.wav,-21.5 ,-16.1 ,"{'max': 59.485084533691406, 'min': 59.485084533691406, 'type': 'oneShot'}",0,0,LS_CS20_SC030_MASTER_02,-17,0,BlueDragon,,,BACKUP,0,0,Cutscene_Level_1_1,0,0,Cutscene_Level_1_1,,,Cutscene_Level,,,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,3
-34.8 ,-29.6 ,LS_CS20_SC030_MASTER_v2,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\Cutscene_Level\Cutscene_Level_1_1\Cutscene_Level_1_1\BACKUP\BlueDragon\LS_CS20_SC030_MASTER_02\LS_CS20_SC030_MASTER_v2,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\cut_scene\level\1_1\LS_CS20_SC030_MASTER_v2.wav,-20.8 ,-15.6 ,"{'max': 10.902006149291992, 'min': 10.902006149291992, 'type': 'oneShot'}",0,0,LS_CS20_SC030_MASTER_02,-17,0,BlueDragon,,,BACKUP,0,0,Cutscene_Level_1_1,0,0,Cutscene_Level_1_1,,,Cutscene_Level,,,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,3
